gene_name,gene_synonym
Olfr181,MOR184-4|GA_x54KRFPKG5P-55145984-55145034
Olfr196,MOR183-1|GA_x54KRFPKG5P-55389051-55388122
Msrb1,Sepr|SelR|D17Wsu82e|Sepx1
Mir3071,mmu-mir-3071
Gm45059,nan
Gm48440,nan
Mir6394,mmu-mir-6394
Nek2,nan
Gm49794,nan
Dnal1,Dnalc1|Dnal1|1700010H15Rik|E330027P08Rik
Gm32786,Gm45377
Gm49626,nan
Trav6-3,nan
Trpv5,ECaC1|CaT2
Fthl17a,1600014K23Rik
Gm29242,nan
Tmed4,1110014L17Rik
1700125H03Rik,nan
Zfp592,A730014M16Rik
Smt3h1-ps,nan
Gm12322,nan
Gm48213,nan
Gm7887,nan
Gm42504,nan
Gm20403,nan
AA623943,nan
Gm11409,nan
Gm42488,nan
Gm23804,nan
Igkv16-104,LOC381778
Siglece,Siglec5|Siglecl1|mSiglec-E
Gm6445,nan
Olfr290,MOR254-1|GA_x6K02T2NHDJ-11170115-11169168
Gm23668,nan
Gm15521,nan
n-R5s128,nan
Efcab15,1700023F06Rik
Gm12550,nan
Gm22749,nan
6820402A03Rik,nan
Gm44506,nan
Mir873b,mmu-mir-873b
Gm8312,nan
Gm5492,nan
BB014433,nan
Prdx2-ps1,Tdpx-ps1|Gm7110|Prx ll-2
Gm5384,nan
Clec3a,1110019O10Rik|Clecsf1|LOC330844
Nkx3-2,Nkx-3.2|Bapx1
Gm44408,nan
D230030E09Rik,Npe
Dctn1,Glued|p150|p150<glued>
Gm19640,nan
Gm3470,nan
Gm42765,nan
Arhgap4,c1|A130009C12Rik|A530015A20Rik|Rgc1
Olfr167,MOR272-1|GA_x54KRFPKG5P-15963726-15962788
Brpf3,nan
Gm2310,nan
Tph1,nan
Sgsm2,Rutbc1|D630003G22Rik
AC156546.1,nan
Tnrc6c,9930033H14Rik
Trav7-3,Gm13946
Gm19085,nan
Hyal5,4933439A12Rik
Mir495,mmu-mir-495|mir 495|Mirn495
Gm45740,nan
Gm11393,nan
Kat6a,9930021N24Rik|MOZ|Zfp220|Myst3
Gm18871,nan
Gm8836,nan
Gm45510,nan
Gm28538,nan
Trav7d-3,nan
Gpr149,9630018L10Rik|Ieda|R35|PGR10
Ccdc39,b2b1735Clo|prh|4921507O14Rik|b2b1304Clo|b2b2025.1Clo|D3Ertd789e
5430434F05Rik,nan
Klhdc8a,A630065K24Rik
Gm50065,nan
Ighd5-4,Gm17424
Gm45218,nan
Oaf,D130038B21Rik|D9Ucla1
Gm24111,nan
Gm32736,nan
Trim36,D18Wsu100e|Haprin
2810404F17Rik,nan
Gm12065,nan
AI504432,nan
Rabggtb,nan
Olfr1369-ps1,MOR256-31|GA_x6K02T2QHY8-12126170-12125935
Zfp426,2900057C04Rik|Zfp68-rs1|KRAB1|Zfo61
Igkv6-13,kappa-tnp V-J
Olfr977-ps1,MOR224-11|GA_x6K02T2PVTD-33675353-33674411
Hcfc1r1-ps1,Gm4458
Gm49073,nan
2610028D06Rik,nan
Pcdhga6,nan
Gm49245,nan
E030022I16Rik,nan
Gm35202,nan
Pga5,pepsinogen A5|Pepf|1110035E17Rik
Apol10a,9030421J09Rik
Snd1,Tudor-SN|p100 co-activator
Fam205a3,Gm21598
Gm47498,nan
Gm14791,nan
Ackr4,CCBP2|VSHK1|CCR11|Ccrl1|CCX-CKR|PPR1|A630091E18Rik
Mir1947,mmu-mir-1947
Map10,4933403G14Rik
Gm14551,nan
Gm10366,nan
Zfp677,A830058L05Rik
2810030D12Rik,nan
Tprn,C430004E15Rik
Cd93,Ly68|C1qrp|AA4.1|C1qr1|6030404G09Rik
Zfand4,Anubl1|2810002D23Rik
Dcaf6,PC326|1200006M05Rik|Iqwd1
Gm25935,nan
Luzp1,2700072H04Rik|Luzp
Gm11444,nan
Klra9,LY49I1|Ly49I
Gm12416,nan
Gm25223,nan
Tmem63b,nan
Drc3,4930449E07Rik|Lrrc48|m6Bei
Fyco1,2810409M01Rik|ZFYVE7|Mem2
Gm45538,nan
Ercc8,2810431L23Rik|Csa|2410022P04Rik|B130065P18Rik|Ckn1|4631412O06Rik
Vdac3-ps1,ENSMUSG00000075053
Cfh,Mud-1|Sas-1|Sas1
Gm38541,nan
Olfr333-ps1,GA_x6K02T2NKPP-942967-943922|MOR284-1P
Mir7017,mmu-mir-7017
Snx29,LOC381035|Rundc2a|Gm11170|4933437K13Rik|LOC385605
Gm45194,nan
Gm24591,nan
Kremen1,Krm1
Gm4545,nan
Defa-ps1,Crypi|Defcr-ps1|Defcr-ps26
Ikbkb,IKK-2|IKKbeta|IKK[b]|IKK-beta|IKK2
Zdbf2,9330107J05Rik|4930431J08Rik
Gm8594,nan
Gm28901,nan
Vmn2r40,nan
Gm48565,nan
Gm23277,nan
Olfr936,GA_x6K02T2PVTD-32743332-32742397|MOR171-37|EG628171
Gm37129,nan
Gm49003,nan
Gm6341,nan
Mbnl1,nan
Gm26744,nan
Gm45570,nan
Gnai2,Gia|Gnai-2|Galphai2
Hoxb6,Hox-2.2
AC166710.1,nan
Gm29532,nan
Gm20811,nan
Ryk,ERK-3|Vik
Flnb,nan
Gm18969,nan
Gm24081,nan
4930447A16Rik,nan
Gm23246,nan
Gm6333,nan
Olfr635,MOR5-2|GA_x6K02T2PBJ9-6713641-6714588
Gm25321,nan
Gm46234,nan
Zfp647,nan
Gm4837,nan
Tmem258,1810006K21Rik
Gm9308,nan
Gm48664,nan
Ifitm6,fragilis5
Gm4962,nan
Hexb,nan
Mir466m,mmu-mir-466m
Metap2,4930584B20Rik|p67|A930035J23Rik|eIF-2-associated p67
Acad10,2410021P16Rik
Gm22558,nan
Fam71b,OTTMUSG00000005491
Tnks,D130072O21Rik|mTNKS1|tankyrase 1|TANK1|4930554K12Rik
Gm5903,nan
Agfg1,C130049H11Rik|Hrb|Rip|D730048C23Rik
Tgif1,Tgif
Fam122c,4930527G05Rik|4930432H15Rik
Pabpc6,4932702K14Rik
Gm47456,nan
Gm29614,nan
Gm9025,nan
Gm6714,nan
Gm7485,nan
5330417C22Rik,nan
Mynn,2810011C24Rik|SBBIZ1
Tomm5,1110019J04Rik
Myf5,B130010J22Rik|Myf-5|bHLHc2
Klhdc9,ESTM31|1190002J23Rik
Mir1912,mmu-mir-1912
Gm50157,nan
Gm7768,nan
Gm12571,nan
Snx9,SH3PX1|SDP1
Fbxl20,4632423N09Rik|2610511F20Rik|C86145|Scrapper|Scr|Fbl2
Cyp4a12b,nan
Ccbe1,4933426F18Rik|9430093N24Rik
Lynx1,nan
Tas2r137,mt2r41
Olfr1352,GA_x6K02T2QGN0-2828447-2827518|MOR139-1
Gm6721,nan
Cep19,1500031L02Rik
Cyb5r1,Nqo3a2|B5R.1|1500005G05Rik
Rasal2,A330066M24Rik
Gm26607,nan
Gm28832,nan
Gm38070,nan
Gm24179,nan
Gm45413,nan
Gm12344,nan
Gm8574,nan
1700034G24Rik,nan
Gm22452,nan
Prss33,tryptase-6|Eos|mT6
Gm23994,nan
2310016D23Rik,nan
Gm44594,nan
Gm19035,nan
Gm25589,nan
Gm20818,nan
Olfr159,MOR262-5|GA_x6K02T2N78B-16165641-16166600|mOR37e|Olfr37e
Spta1,Spna-1|Spna1|erythroid|ihj
Gm22355,nan
Vmn1r-ps145,nan
Casp9,Mch6|Caspase-9|ICE-LAP6
Gm11865,nan
Gm47772,nan
Gm6395,nan
Gm48800,nan
Gm5189,nan
Gm47557,nan
Gm38335,nan
Igkv6-29,Gm16692
Gm10729,nan
Gm37100,nan
Gm17530,nan
Gm7993,nan
Gm29608,nan
Hnrnpa3,Hnrpa3|2610209F03Rik|2610510D13Rik|2410013L13Rik
Gm47208,nan
Olfr1104,GA_x6K02T2Q125-48508763-48507833|MOR207-1
Gm50349,nan
6030442E23Rik,nan
Gm27168,nan
Ccdc184,AI836003
Gm2102,nan
2310065F04Rik,linc-Myh
Cebpz,CBF2|Cebpa-rs1|Cbf
Gm23764,nan
Gm37399,nan
Nono,P54NRB
Gm42755,nan
Gm11592,nan
Gm25072,nan
Fbxl13,4921539K22Rik
Gm10477,nan
Kcnq1ot1,Kvlqt1-as|Tssc8|Lit1
Gm5529,nan
Miga1,Fam73a|C030011O14Rik|Mita1
Mir672,Mirn672|mir 672|mmu-mir-672
1700041C23Rik,nan
Gm49038,nan
4930588A03Rik,nan
Gm37824,nan
Ska3,F630043A04Rik
Efcab5,4930563A03Rik
Mir93,mir 93|Mirn93|mmu-mir-93
Gm17918,nan
Mast1,9430008B02Rik|SAST|SAST170
Gm34776,nan
4921513I08Rik,nan
Gm49374,nan
Gm48360,nan
Pold4,DNA polymerase delta smallest subunit p12|p12|2410012M21Rik
Gm18636,nan
Gm27239,nan
Ccnd3,9230106B05Rik
Gm29647,nan
Gm18441,nan
Gm47938,nan
Smt3h2-ps2,ENSMUSG00000066171
Gm45706,nan
BC051408,nan
D630030B08Rik,nan
Chordc1,1110001O09Rik|Chp-1|morgana
Gm3442,nan
Gm21679,nan
Gm37861,nan
Gm2075,nan
Gm18541,nan
Gm7569,nan
Dcaf7,2610037L01Rik|1700012F10Rik|Wdr68
Gm21806,nan
Gm42948,nan
Traj33,Gm16666
Snord58b,MBII-199
1700061A03Rik,nan
Zbed4-ps3,Gm18731
2410141K09Rik,Gt(Ayu21)35Imeg|Gt(pU21)35Imeg
Ebi3,IL-27|EBI-3
Gm11982,nan
Lce1k,Gm7055|Sprrl6
Ica1l,1700030B17Rik|b2b3465Clo|Als2cr15
Esf1,2610101J03Rik
mt-Cytb,Cytb
Gm24945,nan
Vmn2r-ps124,nan
Smtnl2,D130058I21Rik
Vmn2r32,V2r5
Mir1952,mmu-mir-1952
Gm8127,nan
Gm9856,nan
Gm29866,nan
Gm14550,nan
Gm49137,nan
Gm28972,nan
Ermap,nan
Gm6018,nan
Gm7971,nan
B230219D22Rik,nan
n-R5s159,nan
Olfr1017-ps1,GA_x6K02T2Q125-47287645-47286713
Gm17308,nan
Cdh18,B230220E17Rik
Gm45182,nan
Mindy1,cI-40|NF-E2 inducible protein|Fam63a|4930504E06Rik|1810005H09Rik
Gm11791,nan
Gm16101,nan
Gm25693,nan
Gm38380,nan
Gm11977,nan
Vmn2r-ps45,EG665571
B930094E09Rik,nan
Gm48898,nan
Igkv9-123,nan
Slfnl1,4933406A14Rik
Slc2a3,Glut3|Glut-3
Gm9930,nan
Hoxa1,Hox-1.6|ERA1|early retinoic acid
1700100I10Rik,nan
Dcstamp,Tm7sf4|4833414I07Rik|DC-STAMP
Gm49681,nan
Cdyl,nan
Mir6540,mmu-mir-6540
Gm21178,nan
Trav9n-2,ENSMUSG00000072529|Gm10897
Ccdc103,1700039D13Rik
Gm5308,nan
Gm15984,nan
Tnfrsf4,ACT35|Txgp1|Ox40|CD134
Uhmk1,KIS|C820018A03Rik|Kist|OTTMUSG00000021542
Smco1,2310010M20Rik
Prrx2,S8|Prx2
Rap1a-ps2,Rap1a-ps2
Ccng2,nan
Rps11-ps5,Gm8329
Gm26295,nan
Mir6942,mmu-mir-6942
Mm2pr,5730422E09Rik
Olfr701,GA_x6K02T2PBJ9-9195805-9196755|4933433E02Rik|4932441H21Rik|MOR283-1
D730045B01Rik,nan
Gm13656,nan
Gm50236,nan
Gm12665,nan
Krt87,Krt2-25|Krt83
Hs3st1,3-OST|D5Wsu110e
4930572K03Rik,nan
Gm12754,nan
Gm44307,nan
Gm43326,nan
Gm24269,nan
Olfr908,GA_x6K02T2PVTD-32216179-32217111|MOR165-2
Gm28248,nan
Gm48823,nan
Gm28949,nan
Gm29607,nan
Gm7289,nan
Gm9926,nan
Gm28111,nan
Gm9821,nan
Fezf1,3110069A13Rik|Zfp312-like|Fez
Gm10125,Zeb1os
Gm49588,nan
Foxp4,1200010K03Rik|2310007G05Rik
Olfr1099,MOR206-3|GA_x6K02T2Q125-48446067-48445129
Gm25569,nan
Trappc1,BET5|MUM2|D11Ertd172e
Gm27502,nan
Mir551b,Mirn551b|mir-551b|mmu-mir-551b
Gm13010,nan
Mrps21,1810031B19Rik
Gm17910,nan
Ints4,2610034N24Rik
Gm24173,nan
Glb1,C130097A14Rik|Bgl-e|Bgl|Bgl-t|Bge|Bgl-s|Bgt|Bgs
Chrm1,M1|Chrm-1|AW495047|M1R|muscarinic acetylcholine receptor 1
Gm38106,nan
Gm11793,nan
Amotl1,4932416D09Rik|2310067L22Rik|JEAP|2310010G08Rik
D030056L22Rik,nan
Gm18058,nan
Ccdc137,3110023B02Rik
4930478P22Rik,nan
Gm17954,nan
Wdr1,Aip1|rede|D5Wsu185e
Gm20713,nan
Gm11879,nan
Gm6119,nan
Gm9004,nan
Gm49659,nan
Coa6,1810063B05Rik
Hfm1,Mer3|LOC381663|Sec63d1|A330009G12Rik
Gm22684,nan
Rnf145,3732413I11Rik
Gm44341,nan
Gm12410,nan
Gm28800,nan
Abhd16a,NG26|D17H6S82E|Bat5
Lekr1,EG546798|Gm6534
Fbxo33,5730501N20Rik
Vmn1r190-ps,V1ri8
Gm24245,nan
Gm35552,nan
Gm28119,nan
Spag11a,Ep2e|9230111C08Rik|Bin1b|Spag11
Gzmb,CCP-1/C11|GZB|Ctla-1|Ctla1|CCP1
Gm46541,nan
Gm10420,nan
Gm26172,nan
Gm19092,nan
Gm26887,nan
Pradc1,1700040I03Rik
Gm49890,nan
Ak1,Ak-1|B430205N08Rik
Gm37866,nan
Gm23594,nan
B020031H02Rik,nan
Gm8510,nan
Gm48720,nan
Snx20,9130017C17Rik
Gm26923,nan
Atp6v0a1,Atp6n1a|Vpp-1|Atp6n1|Vpp1|V-ATPase a1
Gm48498,nan
Mir1900,mmu-mir-1900|Mirn1900
Gm15418,nan
Caprin1,caprin-1|MMGPIP137|Gpiap1|RNG105
Gm26200,nan
Gm38031,nan
n-R5s197,nan
Olfr544,MOR42-3|GA_x6K02T2PBJ9-5206624-5205620
Acvr1,Alk8|ActRIA|Acvrlk2|ALK2|Acvr|Alk-2|SKR1|ActR-I|D330013D15Rik|Acvr1a|Tsk7L
Gm20477,nan
Gm45027,nan
Lxn,nan
Epha6,Ehk2|Hek12|m-ehk2
1700092C02Rik,nan
Gm23905,nan
3110031N09Rik,nan
Gm23736,nan
Glyr1,2810419J22Rik|3930401K13Rik|Npac
Gm15850,nan
Gm29406,nan
Unc119b,nan
Gm5318,nan
Rbm4b,Lark2|4921506I22Rik
Gm22235,nan
Ube2r2,Ubc3b|1200003M11Rik|Cdc34b
Gm24938,nan
Gm44255,nan
Gm39244,Gm45529
LT629151.8,nan
Tmprss11c,nan
Gm8019,nan
Gm5901,nan
AL732309.1,nan
Gm15878,nan
Gm44386,nan
Gm26188,nan
Gm43246,nan
Gm29252,nan
Gm15637,nan
Gm3665,nan
Sfxn2,F630107H02Rik
C030013C21Rik,nan
Rmnd5b,Gid2|0610039K22Rik
Rhox4g,Rhox4.7
Gm44492,nan
Mir6399,mmu-mir-6399
Hibch,2610509I15Rik|HIBYL-COA-H
4933404O12Rik,nan
Gm50165,nan
Atp6ap1,Atp6s1|VATPS1|Atp6ip1|CF2|16A|XAP-3|AC45
Gm48439,nan
Abca4,Abc10|D430003I15Rik|Rim protein|RmP
Myh7b,Myh14
2200002J24Rik,nan
Tspan1,9030418M05Rik
Gm20543,nan
Gm15534,ENSMUSG00000071420
Gm25362,nan
Gm28003,nan
Gm18059,nan
Oas1b,Flv|L1|Wnv|Oias2|Oias-2|Flavivirus resistance|Mmu-L1
Dennd4c,1700065A05Rik
Hsd17b3,17(beta)HSD type 3
Tti2,BC019943
Il13ra2,CD213a2
Zfp953,E130120F12Rik
Gm24210,nan
Sf3a3,4930512K19Rik|60kDa
Oaz2,AZ2|AZ-2|antizyme 2|Oaz2-ps|Sez15
Gm8096,nan
Mrpl13,1110002D09Rik
Gm20715,nan
Cttn,Ems1|1110020L01Rik
Gm43117,nan
4930590J08Rik,LOC381798
Gm3371,nan
Gm44394,nan
Igfn1,9830123M21Rik
Cdc27,APC3
Gm8318,nan
Best1,mBest1|Vmd2|best macular dystrophy
Gm37713,nan
Pgam1-ps1,nan
Vmn1r15,V1rc6
Zc3h10,nan
Gm47414,nan
Gm26151,nan
Gm49680,nan
Dgcr8,D16H22S1742E|D16H22S788E|D16Wis2|N41|Vo59c07|Gy1|DiGeorge syndrome critical region gene 8
Gm38804,Gm44119
Gm23042,nan
Snord14e,nan
C1qtnf4,CTRP4|9430004J15Rik|0710001E10Rik
Gm14681,nan
Gm49596,nan
Mir181a-1,Mirn181a-1|mir 181a-1|mmu-mir-213|miR-213|Mirn213|mmu-mir-181a-1
Gm49850,nan
Tut4,Tent3a|6030404K05Rik|Zcchc11|9230115F04Rik
Gm412,LOC208424
Gm40639,nan
Gm22388,nan
Rbakdn,Gm3925
Gm43300,nan
Ndufa8,0610033L03Rik
Gm3149,nan
Gm48612,nan
Mir133c,mmu-mir-133c
H2-Oa,H-2Oa
Gm5105,nan
Gm19325,nan
Prpf38b,1110021E09Rik
Olfr275,GA_x6K02T2N78B-7168533-7167574|MOR262-2
Pcdhga11,nan
Gm13483,nan
Gm43748,nan
Rac1,D5Ertd559e
Glp1r,GLP1Rc|GLP-1R
Gchfr,P35|2010323F13Rik
Pabpn1,Pabp3|poly(A) binding protein II
Gm47742,nan
Mir5118,mmu-mir-5118
Trav6d-3,nan
Cabp5,nan
Gm15181,nan
Gm23353,nan
Cbarp,R29144/1|Dos
Acat2,Tcp-1x|Tcp1-rs1
Srprb,nan
Gm5692,nan
Olfr655,MOR38-1|GA_x6K02T2PBJ9-7224628-7223702
Tmem45b,nan
Gm27694,nan
Ttll2,EG625850
Trim69,Trif|Rnf36|4921519C19Rik
Gm17162,nan
Gm24478,nan
Fam222b,BC017647
Gm21430,nan
Gm48835,nan
Gm43982,nan
Gm15226,nan
Olfr459,MOR120-1|GA_x6K02T2P3E9-5780974-5781915
Olfr101,GA_x6K02T2PSCP-1761617-1760691|MOR250-2
Gm43121,nan
Gm43120,nan
Tmem259,membralin|ORF61
Gsdmc2,nan
Gm48024,nan
Actl10,1700007I08Rik
Hcrtr2,mOX2aR|mOXR2|OX2r|mOX2bR
Cracr2b,Efcab4a|6330520A15Rik
n-R5s62,nan
Bax,nan
Gm9144,nan
Gm27699,nan
Hspb8,Cryac|HSP22|D5Ucla4|H11K|H11|HSP20-like|E2IG1
Chrna4,a4 nicotinic receptor|Acra4|alpha4-nAChR|Acra-4|alpha4 nAChR
Gatd1,D230016J19Rik|Pddc1
A030003K21Rik,nan
Gm7919,nan
Acbd3,Pap7|8430407O11Rik|Gocap1|D1Ertd10e
Slc25a18,1500015I14Rik
St6galnac4,Siat7d|ST6GalNAc IV
Gm44924,nan
Gm45834,nan
Snord53,MBII-35
Cetn2,1110034A02Rik|caltractin
Gm18652,nan
Hnrnpdl,hnRNP-DL|Hnrpdl|D5Wsu145e|D5Ertd650e|JKTBP
Otud6b,2600013N14Rik
Stx3,syntaxin 3A|syntaxin 3B|Syn-3
Terf2ip,Rap1
Gm49040,nan
Otc,nan
Gm23803,nan
Noxo1,2310034C04Rik
Gm35822,Gm44004
Gm2939,nan
Gm27740,nan
Gm9432,nan
Gm25694,nan
Gm1818,LOC217536
Selenok-ps7,Gm20159
Ddx42,1810047H21Rik|SF3b125|B430002H05Rik
Gm26475,nan
Gm17952,nan
Lrg1,1300008B03Rik|2310031E04Rik|Lrhg
Gm26795,nan
Olfr597,MOR23-2|GA_x6K02T2PBJ9-6029614-6030561
Snord107,MBII-436
Gm24878,nan
Gm45711,nan
Olfr779,Gm9792|GA_x6K02T2PULF-10991899-10992843|MOR110-11P
Prpmp5,MP5
Gm30593,nan
Itch,C230047C07Rik|8030492O04Rik|6720481N21Rik|AIP4
Gm24074,nan
Ccnd3-ps,nan
Olfr963,GA_x6K02T2PVTD-33365879-33366814|MOR224-13|MOR224-7P
Pdk1,D530020C15Rik
Gm43699,nan
Gpr137b,Tm7sf1|2310041G17Rik|C80741
Ipo4,8430408O15Rik
Zfp275,5430431L06Rik|DXHXS52|DXPas8|DXBay20
9130016M20Rik,nan
F2,prothrombin|Cf-2|Cf2|FII|thrombin
Olfr1371,GA_x6K02T2QP88-3214035-3214970|MOR256-58
Gm13595,nan
Vmn2r-ps70,nan
Gm6712,nan
4732463B04Rik,nan
Trim54,4930486E09Rik|4930566I02Rik|Rnf30|MuRF3
Gm48493,nan
Sprr2a1,Sprr2a
Gm24582,nan
Acy3,0610006H10Rik|AA3
Gm11623,nan
Gm49278,nan
Gm5802,nan
Arhgap27os2,Gm11647
Gm12968,nan
Gm37859,nan
Defa-ps16,nan
Gm44927,nan
Gm49386,nan
Gm45562,nan
Gm23517,nan
Crnde,4933436C20Rik
Fcer1g,FcR-gamma|Fce1g|FcR[g]|Ly-50|FcepsilonRI|FcRgamma
Tnxb,TN-MHC|Tnx
Dennd5a,Rab6ip1|1500012B19Rik|ORF37
Gm38364,nan
Gm26839,nan
Rps15a-ps5,Gm10196
Vmn1r26,V1rc17
Bud13,D030060M11Rik
Adam25,testase 2
Sbsn,1110005D19Rik
Gm25033,nan
Iglj2,nan
4932442E05Rik,nan
Gm23756,nan
Olfr156,GA_x6K02T2N78B-16125144-16126100|OR37B|MOR262-6|Olfr37b|mOR37b
Crry-ps,mCRX|Crrx|Mcp-ps|Gm38435
Obox4-ps8,Gm3959
Gm18717,nan
Mir7229,mmu-mir-7229
BC039966,nan
Gm21872,nan
C330024D21Rik,nan
Vti1b,Vti1-rp1
Ccdc8,ENSMUSG00000041117
Otud5,Sfc7|Duba|DXImx46e
Cylc1,4930401M13Rik
Gm37552,nan
Jaml,Amica1|LOC270152
Gm22745,nan
Prol1,Muc10
Tmem221,nan
Gm16277,nan
Ankrd6,diversin
Mir133a-1,Mirn133|mir-133a-1|mmu-mir-133a-1|Mirn133a-1
Gm19938,nan
Gm20075,nan
Gm48560,nan
Gm50106,nan
Gm43113,nan
Gm15729,nan
Gm24017,nan
Gm17032,nan
Gm17491,nan
Nhlrc2,1200003G01Rik
Gm50457,nan
Gm28936,nan
Gm25456,nan
Gm44784,nan
Gm49784,nan
Gm44138,nan
Gm27348,nan
Gm37382,nan
Olfr679,GA_x6K02T2PBJ9-7714499-7715446|MOR40-2
Gm13593,nan
Cnot2,2810470K03Rik|2600016M12Rik
Gm26330,nan
Gm15989,nan
Vmn1r196,V1rh19
Gm18921,nan
Gm7138,nan
Otud1,4933428L19Rik
Olfr1498-ps1,GA_x6K02T2RE5P-4137448-4136584|MOR211-3P
Ap3d1,mBLVR1|Bolvr
Atp6v1e2,lysosomal 31kDa|E1|Atp6e1|4930500C14Rik
Atf6,Atf6alpha|ESTM49|9130025P16Rik
Gm27019,nan
Gm7788,nan
Gm22211,nan
Foxd4,FREAC5|Fkh2
Gm42663,nan
Mxra7,E130302J09Rik|1810057P16Rik
Gm50117,nan
Taar7e,LOC276742
Gm9098,nan
Gm17832,nan
Zcchc3,2810406K24Rik
Vmn2r8,EG627479
Gm44121,nan
Gm40663,nan
Gm7904,nan
Gm44738,nan
Gm15183,nan
Gm48188,nan
D830036C21Rik,LOC330479
Atg9a,Apg9l1
Rpl22-ps1,Gm6784
Pde7b,nan
Gm47800,nan
Slc1a3,B430115D02Rik|Gmt1|Eaat1|MGluT1|GLAST
Cldn8,nan
Gm26488,nan
Gm44985,nan
Ddx47,4930588A18Rik
Trdd1,Gm16623
Slamf9,2310026I04Rik|CD2F-10|Cd2f10|SF2001|CD84-H1
Fam92a,6720467C03Rik
Gm27194,nan
Tcf7l2,mTcf-4B|TCF4B|Tcf-4|Tcf4|mTcf-4E|TCF4E
Gm15351,nan
Dsc3,5430426I24Rik
Gm29568,nan
Gm13029,Gm33676
Hsd17b12,keratonectin|KIK-I|keratoadhesin|2610510O05Rik
Spen,Mint
Gm22972,nan
Gm7840,nan
4933406P04Rik,nan
Gm38670,nan
Gm15743,nan
Gm9416,nan
Gm26272,nan
Snord99,MBII-420
Gm24342,nan
Mpped2,239Fb|2700082O15Rik
Gm22668,nan
Gm5183,nan
Mir5100,mmu-mir-5100
Gm29223,nan
Mir8095,mmu-mir-8095
Snrpa,U1 snRNP|U1A|Rnu1a1|C430021M15Rik
Gm22840,nan
Gpm6a,M6A|Gpm6
4930553J12Rik,nan
Abcg8,1300003C16Rik|Sterolin-2
Myo15,nan
Gm21803,nan
2010016I18Rik,nan
Mark1-ps1,LOC224876|Gm324
Gm4607,nan
Gm8872,nan
Ergic3,2310015B14Rik|Sdbcag84|NY-BR-84|D2Ucla1|CGI-54
Plekha8,FAPP2
Tubb4b,4930542G03Rik|Tubb2c
4930429F24Rik,nan
Gm8921,nan
Prm3,PX|Pxg
Psd,Efa6a|1110007H17Rik|Psdl|Efa6
Gm19153,nan
Cnih3,2900075G08Rik
Gm19705,nan
Gtpbp2,nmf205
Vmn1r-ps84,Gm4227
F630206G17Rik,nan
Gm45126,nan
Gm26326,nan
Eif2d,Lgtn|D1Ertd5e
Gm6729,nan
Gm28078,nan
Gm23732,nan
Gm18518,nan
Gm29763,nan
Gm42579,nan
Rhd,Rh|Rhced|Rhl1
Ccdc80,Urb|Ssg1|2610001E17Rik|DRO1
Gm9547,nan
Gm5558,nan
Gm38077,nan
Gm7063,nan
Gm23216,nan
Dpy19l3,9330164H19Rik
Rpl7a-ps13,Gm14691
Dlc1,STARD12|Arhgap7|A730069N07Rik|p122-RhoGAP
Gm36696,Gm45107
Adamts16,nan
Gas2l1,D0Jmb1|TU-71.1|4930500E24Rik|GAR22
1700128A07Rik,nan
Gm8701,nan
Gm18425,nan
Cd302,1110055L24Rik
Panx1,nan
Gm27007,nan
Gm50059,nan
Calhm2,2810048G17Rik
Mir3060,mmu-mir-3060
Gm30025,nan
Pex5,peroxisome biogenesis factor 5|Pxr1|PTS1R|ESTM1
LO018689.1,nan
Man1a,mannosyl-oligosaccharide alpha-1|2-mannosidase|PCR1
Gm21865,nan
Iqub,Trs4|4932408B21Rik
Gm29811,nan
Reep1,D6Ertd253e
Gm49473,nan
1700001G17Rik,nan
Gm42979,nan
Olfr117,MOR256-33|GA_x6K02T2PSCP-2119438-2118485
Gm8401,nan
Gm27032,nan
Popdc2,Pop2
Gm4977,nan
Gm12820,nan
4933405D12Rik,nan
Gm25397,nan
Gm24853,nan
Sycn,0910001K16Rik|1810038B08Rik
6330403K07Rik,nan
Gm49869,nan
Lipt1,EG623661
Gm27321,nan
Olfr1428,MOR239-5|GA_x6K02T2RE5P-2468394-2467450
Gm29546,nan
Gm20450,nan
Trav17,OTTMUSG00000015028
Astx6,Gm14949
Gm49909,nan
Gm16250,nan
Rhox2c,Rhox2|OTTMUSG00000017149|3
Mir3070a,mmu-mir-3070a
Gm3150,nan
Gm23404,nan
Gm3711,nan
Gm39147,Gm45239
Orc5,Orc5l|mouse origin recognition complex 5|MmORC5
Gm18391,nan
Gm44987,nan
Gm10060,nan
Pafah1b1-ps1,Pafaha-ps1|Mdsh3|Lis3
Gm38192,nan
Gm23000,nan
Gsc,goosecoid
2210020O09Rik,Gm49672
Gm5073,nan
Pgpep1,Pcp|2810003H13Rik|PGP-I
BC037039,nan
Npl,0610033B02Rik
Gm17066,nan
Gm13534,nan
Lyst,D13Sfk13
Gm43955,nan
Gm11749,nan
Osbpl3,OSBP3|1200014M06Rik|ORP3|6720421I08Rik
Il15,nan
n-R5s87,nan
Gm44315,nan
2900026A02Rik,Gm449|LOC231620
Gm28452,nan
Csn1s2b,Csne|Csnd
Gm43173,nan
4933406L23Rik,Gm44035
Gm23877,nan
Gm42672,nan
Gm15713,nan
Gm42447,nan
Gm18630,nan
Gm25011,nan
Gm37230,nan
Gm37336,nan
Gm6658,nan
Gm48443,nan
Sebox,OG9|Og9x
Gm11801,nan
Gm45432,nan
Gm28217,nan
Il1rap,IL-1R AcP|6430709H04Rik|IL-1RAcP
